SPECTRUM - MS,
nESI_metabolome_water_pos.raw,
FTMS + p NSI Full ms [50.00-100.00],
Scan #: 53-65,
RT: 0.25-0.32,
AV: 13,
Data points: 6996,
Mass,Intensity
114.381501,137.853788
114.381763,64.853377
114.382025,0
114.382286,0
114.382548,0
114.38281,0
114.420499,0
114.420761,0
114.421023,0
114.421284,0
114.421546,57.555409
114.421808,174.758906
114.42207,222.141197
114.422332,218.750473
114.422593,162.318965
114.422855,76.877651
114.423117,0
114.423379,0
114.423641,0
114.423902,0
114.586658,0
114.586921,0
114.587183,0
114.587446,0
114.587708,33.085177
114.58797,114.1705
114.588233,181.099072
114.588495,222.542284
114.588757,215.759225
114.58902,164.254313
114.589282,74.600164
114.589544,0
114.589807,0
114.590069,0
114.590332,0
114.604239,0
114.604501,0
114.604764,0
114.605026,0
114.605289,47.307713
114.605551,152.193532
114.605814,209.415826
114.606076,219.314607
114.606338,184.05004
114.606601,92.737257
114.606863,0
114.607126,0
114.607388,0
114.607651,0
114.742663,0
114.742926,0
114.743189,0
114.743452,0
114.743715,44.625727
114.743978,139.581674
114.744241,184.210716
114.744503,187.234358
114.744766,146.781159
114.745029,67.745574
114.745292,0
114.745555,0
114.745818,0
114.746081,0
114.752391,0
114.752654,0
114.752917,0
114.75318,0
114.753443,54.85841
114.753706,170.901032
114.753969,217.557949
114.754232,204.514915
114.754495,152.191425
114.754758,71.315939
114.755021,0
114.755283,0
114.755546,0
114.755809,0
114.875544,0
114.875807,0
114.876071,0
114.876334,0
114.876598,44.795623
114.876861,142.254895
114.877124,191.85074
114.877388,199.092626
114.877651,160.474616
114.877914,78.159826
114.878178,0
114.878441,0
114.878704,0
114.878968,0
114.891084,0
114.891347,0
114.891611,0
114.891874,0
114.892138,35.879478
114.892401,309.18523
114.892664,807.71065
114.892928,1065.049061
114.893191,979.989628
114.893455,672.011653
114.893718,380.211089
114.893981,229.007378
114.894245,227.218709
114.894508,217.141542
114.894772,157.567864
114.895035,19.128961
114.895299,0
114.895562,0
114.895825,0
114.896089,0
114.943784,0
114.944048,0
114.944312,0
114.944575,0
114.944839,43.455519
114.945102,145.981689
114.945366,222.36164
114.94563,270.946211
114.945893,268.666472
114.946157,218.265387
114.94642,145.14003
114.946684,68.260692
114.946948,0
114.947211,0
114.947475,0
114.947738,0
114.99573,0
114.995994,0
114.996258,0
114.996521,0
114.996785,54.575765
114.997049,169.941481
114.997313,213.491788
114.997576,195.150946
114.99784,138.234091
114.998104,60.413502
114.998368,0
114.998632,0
114.998895,0
114.999159,0
115.03689,0
115.037154,0
115.037417,0
115.037681,0
115.037945,77.933501
115.038209,1795.36812
115.038473,9335.658485
115.038737,24414.08249
115.039001,42480.79529
115.039265,53124.80551
115.039529,43985.26831
115.039793,25342.37966
115.040057,9921.234451
115.040321,1883.303829
115.040585,51.776874
115.040848,0
115.041112,0
115.041376,0
115.04164,0
115.048503,0
115.048767,0
115.049031,0
115.049295,0
115.049559,98.304142
115.049823,456.314196
115.050086,906.513068
115.05035,1130.670876
115.050614,1063.317641
115.050878,725.565006
115.051142,279.236364
115.051406,43.797258
115.05167,0
115.051934,0
115.052198,0
115.052462,0
115.072262,0
115.072526,0
115.07279,0
115.073054,0
115.073318,22.124032
115.073582,120.846886
115.073847,213.784985
115.074111,417.2453
115.074375,2227.600274
115.074639,9537.044711
115.074903,33600.11551
115.075167,80203.03404
115.075431,131714.5898
115.075695,157113.8696
115.075959,124858.1737
115.076223,70524.43691
115.076487,27199.73129
115.076751,6801.039191
115.077015,1376.361449
115.077279,75.505695
115.077543,0
115.077807,0
115.078071,0
115.078335,0
115.083617,0
115.083881,0
115.084145,0
115.084409,0
115.084673,79.677945
115.084937,415.841043
115.085201,919.782511
115.085465,2608.292847
115.085729,9996.208849
115.085993,37962.40793
115.086257,106398.5562
115.086522,206332.9401
115.086786,286020.81
115.08705,275007.9103
115.087314,181311.9389
115.087578,87785.70742
115.087842,26543.73996
115.088106,7392.246125
115.08837,2865.617946
115.088634,1319.471812
115.088898,769.220966
115.089162,90.473396
115.089427,0
115.089691,0
115.089955,0
115.090219,0
115.093124,0
115.093388,0
115.093652,0
115.093916,0
115.09418,583.898409
115.094445,2394.056029
115.094709,4569.231018
115.094973,6059.376123
115.095237,5659.541066
115.095501,3518.940435
115.095765,1329.655482
115.096029,146.451799
115.096293,0
115.096557,0
115.096822,0
115.097086,0
115.110029,0
115.110293,0
115.110557,0
115.110821,0
115.111085,169.44636
115.11135,899.149745
115.111614,1973.620768
115.111878,2648.933744
115.112142,2668.475247
115.112406,1961.322452
115.11267,899.38511
115.112935,129.836661
115.113199,0
115.113463,0
115.113727,0
115.113991,0
115.121389,0
115.121653,0
115.121917,0
115.122181,0
115.122446,358.712089
115.12271,1517.9462
115.122974,3006.541306
115.123238,4026.502059
115.123502,3701.649123
115.123767,2355.329019
115.124031,966.805624
115.124295,55.375425
115.124559,0
115.124823,0
115.125088,0
115.125352,0
115.225821,0
115.226085,0
115.22635,0
115.226614,0
115.226879,39.382731
115.227143,126.036552
115.227408,176.873764
115.227673,200.596352
115.227937,174.947564
115.228202,86.620969
115.228466,0
115.228731,0
115.228995,0
115.22926,0
115.335429,0
115.335693,0
115.335958,0
115.336223,0
115.336488,50.339499
115.336753,151.153844
115.337018,182.138091
115.337283,175.914029
115.337548,138.144671
115.337813,66.498328
115.338078,0
115.338343,0
115.338608,0
115.338873,0
115.350532,0
115.350797,0
115.351062,0
115.351327,0
115.351592,53.151082
115.351857,208.571838
115.352122,349.258746
115.352387,390.370117
115.352652,337.312994
115.352917,213.992705
115.353182,74.364582
115.353447,0
115.353712,0
115.353977,0
115.354242,0
115.430602,0
115.430867,0
115.431132,0
115.431397,0
115.431663,45.31759
115.431928,145.923602
115.432193,198.053836
115.432459,206.310855
115.432724,165.977719
115.432989,79.06439
115.433254,0
115.43352,0
115.433785,0
115.43405,0
115.448377,0
115.448642,0
115.448907,0
115.449173,0
115.449438,36.020965
115.449703,123.022895
115.449969,180.192403
115.450234,192.093132
115.450499,154.122043
115.450765,72.946937
115.45103,0
115.451295,0
115.451561,0
115.451826,0
115.52244,0
115.522705,0
115.522971,0
115.523237,0
115.523502,65.619532
115.523768,204.530788
115.524033,261.554021
115.524299,260.877793
115.524565,204.223745
115.52483,96.567157
115.525096,0
115.525361,0
115.525627,0
115.525893,0
115.527752,0
115.528017,0
115.528283,0
115.528549,0
115.528814,37.08929
115.52908,119.3214
115.529345,163.018549
115.529611,171.498151
115.529877,131.295442
115.530142,55.795207
115.530408,0
115.530674,0
115.530939,0
115.531205,0
115.605613,0
115.605879,0
115.606145,0
115.606411,0
115.606677,48.298971
115.606943,150.126011
115.607209,190.156928
115.607475,185.855524
115.60774,135.905299
115.608006,57.503409
115.608272,0
115.608538,0
115.608804,0
115.60907,0
115.652954,0
115.65322,0
115.653486,0
115.653752,0
115.654018,52.689969
115.654284,189.195254
115.65455,264.125182
115.654816,230.523678
115.655082,157.197289
115.655348,65.377271
115.655614,0
115.65588,0
115.656146,0
115.656412,0
115.679296,0
115.679562,0
115.679828,0
115.680094,0
115.68036,37.455159
115.680626,125.558454
115.680892,176.516399
115.681159,181.003744
115.681425,140.843157
115.681691,65.650466
115.681957,0
115.682223,0
115.682489,0
115.682755,0
115.706446,0
115.706712,0
115.706978,0
115.707244,0
115.70751,44.147265
115.707777,141.442262
115.708043,186.718144
115.708309,188.732137
115.708575,151.901991
115.708842,74.592428
115.709108,0
115.709374,0
115.70964,0
115.709906,0
115.769033,0
115.769299,0
115.769566,0
115.769832,0
115.770099,44.28914
115.770365,147.074138
115.770632,205.487134
115.770898,212.014146
115.771164,160.727794
115.771431,70.369654
115.771697,0
115.771964,0
115.77223,0
115.772497,0
115.809009,0
115.809276,0
115.809542,0
115.809809,0
115.810075,37.455589
115.810342,125.877905
115.810608,177.886618
115.810875,185.027113
115.811142,146.68182
115.811408,69.318524
115.811675,0
115.811941,0
115.812208,0
115.812475,0
115.838871,0
115.839138,0
115.839405,0
115.839671,0
115.839938,51.957176
115.840205,157.235314
115.840471,189.081155
115.840738,181.401747
115.841005,135.328409
115.841271,60.114898
115.841538,0
115.841805,0
115.842071,0
115.842338,0
115.859141,0
115.859408,0
115.859675,0
115.859942,0
115.860208,31.509922
115.860475,114.642625
115.860742,183.711628
115.861009,213.499071
115.861275,188.471631
115.861542,96.493647
115.861809,0
115.862076,0
115.862343,0
115.862609,0
116.007329,0
116.007596,0
116.007864,0
116.008131,0
116.008398,45.016628
116.008665,143.590576
116.008933,186.062891
116.0092,182.713682
116.009467,136.471827
116.009734,60.909869
116.010002,0
116.010269,0
116.010536,0
116.010804,0
116.011071,0
116.011338,0
116.011605,34.834725
116.011873,121.012003
116.01214,178.217108
116.012407,187.703134
116.012674,144.993093
116.012942,65.556582
116.013209,0
116.013476,0
116.013744,0
116.014011,0
116.015347,0
116.015615,0
116.015882,0
116.016149,0
116.016416,53.17543
116.016684,167.356099
116.016951,211.466249
116.017218,202.181681
116.017486,142.796921
116.017753,58.219856
116.01802,0
116.018288,0
116.018555,0
116.018822,0
116.032456,0
116.032723,0
116.03299,0
116.033258,0
116.033525,76.17486
116.033792,392.542607
116.03406,920.582491
116.034327,1452.659737
116.034594,1590.134529
116.034862,1090.365529
116.035129,564.08524
116.035397,207.584792
116.035664,0
116.035931,0
116.036199,0
116.036466,0
116.065614,0
116.065881,0
116.066149,0
116.066416,0
116.066684,132.016092
116.066951,564.24288
116.067219,662.736276
116.067486,452.300694
116.067754,1817.968871
116.068021,2244.374057
116.068289,279.47927
116.068556,1874.481999
116.068823,4726.099216
116.069091,8825.884548
116.069358,19560.29779
116.069626,73944.68578
116.069893,303800.4332
116.070161,939786.8423
116.070428,1987774.893
116.070696,2958591.832
116.070963,3147430.19
116.071231,2265896.35
116.071498,1197525.959
116.071766,411186.0046
116.072033,119322.3594
116.072301,45841.28225
116.072568,28222.76348
116.072836,12472.27444
116.073103,5507.386723
116.073371,440.009123
116.073638,79.604449
116.073906,0
116.074173,0
116.074441,581.507537
116.074708,1200.711844
116.074976,361.974716
116.075243,28.840816
116.075511,0
116.075778,0
116.076046,0
116.076313,0
116.300802,0
116.301071,0
116.301339,0
116.301607,0
116.301876,53.307424
116.302144,179.435988
116.302412,253.741843
116.30268,268.489894
116.302949,214.420105
116.303217,101.462717
116.303485,0
116.303754,0
116.304022,0
116.30429,0
116.334344,0
116.334613,0
116.334881,0
116.335149,0
116.335418,29.860124
116.335686,107.388251
116.335955,169.28109
116.336223,195.533085
116.336491,167.551464
116.33676,83.077738
116.337028,0
116.337297,0
116.337565,0
116.337833,0
116.339444,0
116.339712,0
116.339981,0
116.340249,0
116.340517,52.324314
116.340786,166.483283
116.341054,212.116429
116.341323,205.765702
116.341591,152.311446
116.341859,67.630336
116.342128,0
116.342396,0
116.342665,0
116.342933,0
116.430757,0
116.431025,0
116.431294,0
116.431563,0
116.431832,35.818112
116.4321,122.039499
116.432369,174.215479
116.432638,184.268493
116.432906,147.482102
116.433175,69.955516
116.433444,0
116.433713,0
116.433981,0
116.43425,0
116.555815,0
116.556084,0
116.556353,0
116.556622,0
116.556891,38.520179
116.55716,130.477583
116.55743,189.280362
116.557699,217.224329
116.557968,201.983587
116.558237,154.596766
116.558506,75.186267
116.558775,0
116.559045,0
116.559314,0
116.559583,0
116.562275,0
116.562544,0
116.562813,0
116.563082,0
116.563351,35.764488
116.563621,119.895451
116.56389,166.441318
116.564159,174.170382
116.564428,143.390597
116.564697,72.713618
116.564966,39.797837
116.565236,128.981835
116.565505,178.089464
116.565774,202.274886
116.566043,178.278421
116.566312,91.387474
116.566582,0
116.566851,0
116.56712,0
116.567389,0
116.661935,0
116.662205,0
116.662474,0
116.662744,0
116.663013,48.585409
116.663283,155.501853
116.663553,199.536074
116.663822,198.214818
116.664092,152.146376
116.664361,70.292691
116.664631,0
116.6649,0
116.66517,0
116.665439,0
116.721793,0
116.722063,0
116.722333,0
116.722602,0
116.722872,44.467915
116.723142,142.363142
116.723412,184.305857
116.723681,186.690337
116.723951,142.152624
116.724221,62.842652
116.724491,0
116.72476,0
116.72503,0
116.7253,0
116.801135,0
116.801405,0
116.801675,0
116.801945,0
116.802215,35.485787
116.802485,121.910709
116.802755,174.700672
116.803025,187.312564
116.803295,155.542744
116.803565,77.31083
116.803835,0
116.804105,0
116.804375,0
116.804645,0
116.838946,0
116.839216,0
116.839486,0
116.839756,0
116.840026,44.082136
116.840296,149.684202
116.840566,207.406994
116.840837,209.018312
116.841107,157.720749
116.841377,71.847919
116.841647,0
116.841917,0
116.842187,0
116.842458,0
116.9322,0
116.93247,0
116.932741,0
116.933011,0
116.933281,43.623272
116.933552,147.471939
116.933822,202.841022
116.934093,204.654678
116.934363,154.082247
116.934634,68.886515
116.934904,0
116.935175,0
116.935445,0
116.935716,0
116.964391,0
116.964662,0
116.964933,0
116.965203,0
116.965474,33.330426
116.965744,117.186436
116.966015,173.163327
116.966285,188.340198
116.966556,155.257492
116.966827,75.770801
116.967097,0
116.967368,0
116.967638,0
116.967909,0
117.007966,0
117.008237,0
117.008508,0
117.008778,0
117.009049,39.437997
117.00932,137.818434
117.00959,203.927665
117.009861,228.763521
117.010132,201.569288
117.010403,106.346283
117.010673,0
117.010944,0
117.011215,0
117.011486,0
117.022857,0
117.023128,0
117.023399,0
117.02367,0
117.023941,52.341002
117.024211,168.705467
117.024482,212.925648
117.024753,201.045592
117.025024,142.288317
117.025295,60.590482
117.025565,0
117.025836,0
117.026107,0
117.026378,0
117.035043,0
117.035314,0
117.035585,0
117.035856,0
117.036127,41.748981
117.036398,140.332903
117.036668,197.235319
117.036939,218.910539
117.03721,193.916142
117.037481,136.521921
117.037752,60.27154
117.038023,0
117.038293,0
117.038564,0
117.038835,0
117.052649,0
117.05292,0
117.05319,0
117.053461,0
117.053732,122.064874
117.054003,1472.560474
117.054274,5611.994507
117.054545,11877.18564
117.054816,17263.86803
117.055087,16902.15058
117.055358,10891.7936
117.055628,4889.78279
117.055899,1038.159681
117.05617,0
117.056441,0
117.056712,0
117.056983,0
117.058879,0
117.05915,0
117.059421,0
117.059692,0
117.059963,51.622958
117.060234,168.080071
117.060505,219.610725
117.060776,224.461967
117.061046,183.769154
117.061317,92.107046
117.061588,0
117.061859,0
117.06213,0
117.062401,0
117.065923,0
117.066194,0
117.066465,0
117.066736,0
117.067007,614.309919
117.067278,3160.852683
117.067549,7318.790179
117.06782,11001.61369
117.06809,11419.62265
117.068361,7820.121142
117.068632,3705.268616
117.068903,762.443299
117.069174,0
117.069445,0
117.069716,37.380014
117.069987,182.45201
117.070258,352.645445
117.070529,398.091866
117.0708,348.693581
117.071071,233.529548
117.071342,91.9168
117.071613,0
117.071884,0
117.072155,0
117.072426,0
117.072697,350.801025
117.072967,2671.652981
117.073238,12166.99391
117.073509,42584.99085
117.07378,99610.69264
117.074051,160029.3138
117.074322,186599.6465
117.074593,144852.9617
117.074864,80572.93613
117.075135,30108.00114
117.075406,7370.562645
117.075677,1323.114915
117.075948,192.893014
117.076219,86.692776
117.07649,98.350176
117.076761,392.471774
117.077032,741.535647
117.077303,960.051381
117.077574,748.024321
117.077845,345.994986
117.078116,86.164985
117.078387,0
117.078658,0
117.078929,0
117.0792,0
117.085161,0
117.085432,0
117.085703,0
117.085974,0
117.086245,41.345385
117.086516,138.599852
117.086787,191.887067
117.087058,205.893623
117.087329,172.35718
117.0876,89.779767
117.087871,0
117.088142,0
117.088413,0
117.088684,0
117.088955,0
117.089226,0
117.089497,0
117.089768,0
117.090039,344.045482
117.09031,3359.279831
117.090581,13448.65422
117.090852,30998.77295
117.091123,48794.91983
117.091394,54536.13686
117.091665,40487.86257
117.091936,21430.03597
117.092207,7037.479556
117.092478,1106.642659
117.092749,0
117.09302,0
117.093291,0
117.093563,0
117.168129,0
117.168401,0
117.168672,0
117.168943,0
117.169215,39.198913
117.169486,131.44774
117.169757,179.803678
117.170028,186.10239
117.1703,144.22673
117.170571,65.532169
117.170842,0
117.171114,0
117.171385,0
117.171656,0
117.245212,0
117.245483,0
117.245755,0
117.246026,0
117.246298,64.127252
117.246569,201.205063
117.246841,243.505076
117.247113,232.755135
117.247384,172.851032
117.247656,77.747904
117.247927,0
117.248199,0
117.24847,0
117.248742,0
117.249013,0
117.249285,0
117.249557,0
117.249828,0
117.2501,34.423745
117.250371,119.129552
117.250643,177.006737
117.250914,207.758095
117.251186,190.38479
117.251458,134.049097
117.251729,57.419179
117.252001,0
117.252272,0
117.252544,0
117.252815,0
117.302258,0
117.30253,0
117.302801,0
117.303073,0
117.303345,35.673825
117.303617,127.765001
117.303888,198.783262
117.30416,239.890456
117.304432,228.357299
117.304704,171.60545
117.304975,80.28598
117.305247,0
117.305519,0
117.305791,0
117.306063,0
117.310411,0
117.310683,0
117.310954,0
117.311226,0
117.311498,37.882843
117.31177,129.125941
117.312041,183.129674
117.312313,201.625697
117.312585,172.962569
117.312857,87.957676
117.313129,0
117.3134,0
117.313672,0
117.313944,0
117.483997,0
117.484269,0
117.484541,0
117.484814,0
117.485086,46.043189
117.485359,154.812868
117.485631,211.809293
117.485903,224.843628
117.486176,188.78367
117.486448,96.613777
117.48672,0
117.486993,0
117.487265,0
117.487538,0
117.709033,0
117.709306,0
117.709579,0
117.709852,0
117.710125,33.544061
117.710399,125.869758
117.710672,202.521921
117.710945,234.596296
117.711218,199.337723
117.711491,98.266051
117.711764,0
117.712038,0
117.712311,0
117.712584,0
117.712857,0
117.71313,0
117.713404,0
117.713677,43.214402
117.71395,148.580623
117.714223,216.870791
117.714496,256.753538
117.714769,242.085448
117.715043,178.856379
117.715316,81.43086
117.715589,0
117.715862,0
117.716135,0
117.716409,0
117.750018,0
117.750291,0
117.750565,0
117.750838,0
117.751111,28.760287
117.751384,113.442361
117.751658,190.257343
117.751931,217.361847
117.752204,179.484882
117.752478,85.780546
117.752751,0
117.753024,0
117.753298,0
117.753571,0
117.753844,0
117.754118,0
117.754391,0
117.754664,53.659216
117.754938,171.376957
117.755211,210.59789
117.755484,205.818364
117.755758,160.132643
117.756031,76.959877
117.756304,0
117.756578,0
117.756851,0
117.757124,0
117.77708,0
117.777353,0
117.777627,0
117.7779,0
117.778173,42.495089
117.778447,141.242598
117.77872,188.45629
117.778994,197.593089
117.779267,160.585308
117.77954,78.143037
117.779814,0
117.780087,0
117.780361,0
117.780634,0
117.98322,0
117.983494,0
117.983768,0
117.984042,0
117.984317,58.748835
117.984591,193.898275
117.984865,248.328609
117.985139,240.026131
117.985413,172.022978
117.985687,73.337412
117.985961,0
117.986235,0
117.98651,0
117.986784,0
117.988154,0
117.988428,0
117.988703,0
117.988977,0
117.989251,50.715709
117.989525,163.414912
117.989799,201.576964
117.990073,194.206054
117.990347,143.658522
117.990622,64.540465
117.990896,0
117.99117,0
117.991444,0
117.991718,0
117.995556,0
117.995831,0
117.996105,0
117.996379,0
117.996653,45.338672
117.996927,149.120825
117.997201,193.824613
117.997476,201.578361
117.99775,167.88559
117.998024,85.879018
117.998298,0
117.998572,0
117.998846,0
117.999121,0
118.001862,0
118.002136,0
118.002411,0
118.002685,0
118.002959,47.019611
118.003233,153.733599
118.003507,199.712908
118.003782,211.282024
118.004056,176.299857
118.00433,88.15966
118.004604,0
118.004878,0
118.005153,0
118.005427,0
118.00954,0
118.009814,0
118.010088,0
118.010362,0
118.010637,41.62289
118.010911,143.332776
118.011185,202.830591
118.011459,221.178804
118.011734,179.639012
118.012008,84.809879
118.012282,0
118.012556,0
118.01283,0
118.013105,0
118.030382,0
118.030657,0
118.030931,0
118.031205,0
118.03148,67.429672
118.031754,278.082532
118.032028,523.73803
118.032302,671.559719
118.032577,557.101246
118.032851,314.264117
118.033125,108.64958
118.0334,0
118.033674,0
118.033948,0
118.034223,0
118.080043,0
118.080318,0
118.080592,0
118.080867,0
118.081141,134.700168
118.081416,1349.568948
118.08169,1571.996791
118.081964,668.394789
118.082239,1359.902781
118.082513,532.589331
118.082788,0
118.083062,1666.242381
118.083337,1728.040273
118.083611,1778.285284
118.083886,2181.010015
118.08416,17351.89943
118.084435,50904.86638
118.084709,105496.5176
118.084984,180001.0552
118.085258,405968.6619
118.085533,1412184.878
118.085807,3980314.157
118.086082,7855436.126
118.086356,11079256.87
118.08663,10944864.31
118.086905,7389480.804
118.087179,3696097.764
118.087454,1181137.177
118.087728,351901.1021
118.088003,145122.436
118.088277,76510.33752
118.088552,27848.54774
118.088826,9357.568896
118.089101,0
118.089375,0
118.08965,0
118.089924,0
118.090199,7479.318267
118.090473,13820.1451
118.090748,6296.869256
118.091022,1059.095582
118.091297,1263.285922
118.091571,1573.039719
118.091846,769.430314
118.09212,242.056985
118.092395,648.201192
118.092669,1395.346351
118.092944,606.587922
118.093218,80.998536
118.093493,0
118.093767,0
118.094042,0
118.094316,0
118.094591,57.963315
118.094865,151.07772
118.09514,80.173437
118.095414,0
118.095689,0
118.095963,0
118.096238,0
118.096512,110.249303
118.096787,289.473085
118.097061,178.141793
118.097336,0
118.09761,0
118.097885,0
118.098159,0
118.18578,0
118.186054,0
118.186329,0
118.186604,0
118.186879,46.546971
118.187154,191.146778
118.187428,350.310229
118.187703,474.938881
118.187978,511.586694
118.188253,429.058639
118.188528,254.19134
118.188803,72.740299
118.189077,0
118.189352,0
118.189627,0
118.189902,0
118.329919,0
118.330194,0
118.33047,0
118.330745,0
118.33102,30.358769
118.331296,116.603246
118.331571,187.666296
118.331846,212.126861
118.332122,177.746912
118.332397,88.330741
118.332672,0
118.332948,0
118.333223,0
118.333498,0
118.407324,0
118.4076,0
118.407875,0
118.408151,0
118.408426,46.421626
118.408702,152.581483
118.408978,190.639131
118.409253,183.30074
118.409529,137.949101
118.409804,64.960484
118.41008,0
118.410356,0
118.410631,0
118.410907,0
118.516812,0
118.517088,0
118.517364,0
118.51764,0
118.517916,48.357468
118.518192,162.530141
118.518468,216.356521
118.518744,230.705647
118.51902,196.778988
118.519296,103.066466
118.519572,36.563196
118.519848,129.649437
118.520124,189.618638
118.5204,216.130142
118.520676,196.012367
118.520952,101.390556
118.521228,0
118.521504,0
118.52178,0
118.522056,0
118.715214,0
118.715491,0
118.715767,0
118.716044,0
118.716321,50.236859
118.716597,167.478661
118.716874,213.552709
118.717151,209.356567
118.717427,154.850372
118.717704,68.620403
118.717981,0
118.718257,0
118.718534,0
118.718811,0
118.794382,0
118.794659,0
118.794936,0
118.795213,0
118.79549,38.453391
118.795767,129.04359
118.796044,173.168181
118.796321,197.675554
118.796598,191.952337
118.796875,156.183178
118.797152,80.211094
118.797429,0
118.797705,0
118.797982,0
118.798259,0
118.855612,0
118.855889,0
118.856166,0
118.856443,0
118.85672,44.755076
118.856997,159.730467
118.857275,228.210095
118.857552,241.580138
118.857829,193.647653
118.858106,94.245158
118.858383,0
118.85866,0
118.858938,0
118.859215,0
119.002367,0
119.002645,0
119.002922,0
119.0032,0
119.003478,37.584867
119.003755,132.587889
119.004033,187.147547
119.004311,203.124402
119.004588,171.775099
119.004866,92.100733
119.005144,0
119.005421,0
119.005699,0
119.005977,0
119.015974,0
119.016252,0
119.01653,0
119.016808,0
119.017085,181.645738
119.017363,672.491751
119.017641,1074.810601
119.017918,1325.401407
119.018196,1166.658372
119.018474,667.021212
119.018752,127.619392
119.019029,0
119.019307,0
119.019585,0
119.019863,0
119.030417,0
119.030695,0
119.030973,0
119.031251,0
119.031528,36.051602
119.031806,130.569609
119.032084,194.208431
119.032362,220.63369
119.03264,191.263728
119.032917,98.688087
119.033195,164.502001
119.033473,667.113132
119.033751,1183.8285
119.034029,1515.067364
119.034306,1348.057764
119.034584,836.779079
119.034862,1066.222686
119.03514,2693.091912
119.035417,4883.315788
119.035695,5976.170939
119.035973,4798.258333
119.036251,2571.304677
119.036529,850.519314
119.036806,37.087559
119.037084,0
119.037362,0
119.03764,0
119.037918,0
119.038751,0
119.039029,0
119.039307,0
119.039584,0
119.039862,41.140152
119.04014,145.891845
119.040418,204.53068
119.040696,212.27721
119.040974,165.436315
119.041251,78.230023
119.041529,0
119.041807,0
119.042085,0
119.042363,0
119.047086,0
119.047363,0
119.047641,0
119.047919,0
119.048197,48.138437
119.048475,1473.542602
119.048753,6898.526061
119.04903,15926.28559
119.049308,24715.19215
119.049586,26517.96889
119.049864,18801.17089
119.050142,9382.925791
119.05042,2654.060806
119.050698,185.527311
119.050975,13.888908
119.051253,0
119.051531,0
119.051809,0
119.052087,0
119.081267,0
119.081544,0
119.081822,0
119.0821,0
119.082378,190.024489
119.082656,2866.170148
119.082934,11321.78907
119.083212,26040.17394
119.08349,41069.18994
119.083768,44558.34091
119.084046,30765.80355
119.084324,15864.79392
119.084602,4642.262315
119.08488,513.560327
119.085158,293.444257
119.085436,1002.402469
119.085714,1763.352648
119.085992,1871.898333
119.08627,1202.510298
119.086548,673.329003
119.086826,247.455929
119.087104,6.817294
119.087382,120.533918
119.08766,1568.821686
119.087938,4736.591273
119.088216,7847.055061
119.088494,11509.67936
119.088772,30125.37651
119.08905,111895.0908
119.089328,284428.986
119.089606,504873.9087
119.089884,647030.6837
119.090162,562931.5859
119.09044,342833.6856
119.090718,153908.8878
119.090996,46092.775
119.091274,14455.60476
119.091551,5965.663181
119.091829,1883.842341
119.092107,1216.84871
119.092385,1658.062632
119.092663,3023.15828
119.092941,4369.517914
119.093219,3679.611013
119.093497,1684.126484
119.093775,546.023283
119.094053,0
119.094331,0
119.094609,0
119.094887,0
119.303941,0
119.30422,0
119.304499,0
119.304777,0
119.305056,55.329274
119.305335,194.482405
119.305614,272.432007
119.305892,297.544275
119.306171,248.424054
119.30645,153.791913
119.306729,58.332842
119.307007,0
119.307286,0
119.307565,0
119.307844,0
119.31091,0
119.311189,0
119.311467,0
119.311746,0
119.312025,27.284719
119.312304,106.185841
119.312582,174.969218
119.312861,215.437632
119.31314,209.994281
119.313419,166.399001
119.313697,85.019049
119.313976,0
119.314255,0
119.314534,0
119.314813,0
119.720061,0
119.720341,0
119.720621,0
119.720901,0
119.721182,37.564751
119.721462,133.777943
119.721742,188.763186
119.722022,209.473692
119.722302,185.138271
119.722583,100.80517
119.722863,0
119.723143,0
119.723423,0
119.723703,0
119.856351,0
119.856632,0
119.856912,0
119.857193,0
119.857474,35.535937
119.857754,132.418588
119.858035,233.727137
119.858316,348.040328
119.858596,363.949626
119.858877,278.667787
119.859158,136.898591
119.859438,56.919022
119.859719,0
119.86,0
119.86028,0
119.860561,0
120.008339,0
120.00862,0
120.008901,0
120.009182,0
120.009463,44.530782
120.009745,152.25938
120.010026,198.503926
120.010307,214.311708
120.010588,189.666863
120.01087,104.306153
120.011151,0
120.011432,0
120.011713,0
120.011994,0
120.042372,0
120.042653,0
120.042934,0
120.043216,0
120.043497,110.297127
120.043778,1762.280549
120.04406,7122.839177
120.044341,15063.77688
120.044622,21601.68089
120.044904,20941.28043
120.045185,13384.18972
120.045466,6015.791781
120.045748,1417.880096
120.046029,0
120.04631,0
120.046592,0
120.046873,0
120.061786,0
120.062067,0
120.062348,0
120.06263,0
120.062911,3.449358
120.063193,283.523807
120.063474,2357.721229
120.063755,6181.165703
120.064037,9842.798595
120.064318,14313.49929
120.0646,36050.02878
120.064881,142389.377
120.065162,395420.8162
120.065444,759511.8684
120.065725,1042907.454
120.066007,990581.6031
120.066288,647166.8133
120.066569,313097.1629
120.066851,98929.5102
120.067132,33079.57964
120.067414,16887.95868
120.067695,8772.743051
120.067976,2818.125011
120.068258,577.292607
120.068539,69.282869
120.068821,165.633503
120.069102,52.155192
120.069384,0
120.069665,0
120.069946,0
120.070228,0
120.077264,0
120.077545,0
120.077827,0
120.078108,0
120.078389,13.706028
120.078671,179.214252
120.078952,622.409171
120.079234,1618.31408
120.079515,3882.784949
120.079797,15968.0946
120.080078,71124.85692
120.08036,225604.0504
