SPECTRUM - MS,,,
2025-02-25-Xiaowei-08.raw,,,
FTMS + p ESI Full ms [50.00-600.00],,,
Scan #: 65-78,,,
RT: 0.31-0.37,,,
AV: 14,,,
Data points: 20093,,,
Mass,Intensity,rel abund,peak
154.121902,29.528073,0.004397264,TRUE
155.106367,25.130492,0.003742385,TRUE
155.217988,23.141651,0.00344621,TRUE
156.041907,3275.072382,0.487717493,TRUE
156.076935,977.543278,0.145573869,TRUE
156.137846,88.713419,0.013211032,TRUE
157.045697,24.200517,0.003603895,TRUE
157.08359,126.373975,0.01881937,TRUE
158.039654,62.68028,0.009334227,TRUE
158.060054,26.611032,0.003962864,TRUE
158.091512,102.494685,0.015263312,TRUE
158.096614,758.676656,0.112980671,TRUE
158.154457,29.827987,0.004441927,TRUE
158.537185,25.849451,0.003849451,TRUE
159.027633,77.48427,0.011538809,TRUE
159.067962,334.511226,0.04981477,TRUE
159.099722,25.200183,0.003752763,TRUE
160.076012,448.550843,0.066797331,TRUE
160.237286,24.287592,0.003616862,TRUE
160.421401,24.640506,0.003669417,TRUE
160.808031,26.520836,0.003949432,TRUE
161.096298,25.972556,0.003867783,TRUE
161.201314,23.687287,0.003527465,TRUE
161.287154,29.660612,0.004417001,TRUE
161.850309,27.53495,0.004100452,TRUE
162.112241,67681.34752,10.07897637,TRUE
163.075445,731.541013,0.108939684,TRUE
163.103957,25.202776,0.003753149,TRUE
163.109304,205.734681,0.030637614,TRUE
163.115542,4898.918179,0.729537492,TRUE
163.756419,23.657343,0.003523006,TRUE
163.924186,24.306721,0.00361971,TRUE
163.936757,22.838117,0.003401009,TRUE
164.069733,32.733712,0.004874642,TRUE
164.078724,28.145885,0.004191431,TRUE
164.116493,322.437413,0.048016761,TRUE
164.472342,23.885144,0.00355693,TRUE
164.51115,28.116346,0.004187032,TRUE
164.938945,23.576518,0.00351097,TRUE
165.945778,26.514165,0.003948439,TRUE
166.085785,2977.097731,0.44334368,TRUE
167.082826,33.34728,0.004966013,TRUE
167.089294,202.118653,0.030099122,TRUE
167.100382,22.267531,0.003316038,TRUE
167.868141,23.201733,0.003455158,TRUE
168.080482,100.909444,0.015027241,TRUE
168.184004,23.656043,0.003522813,TRUE
169.075813,111.681239,0.016631356,TRUE
169.086159,46.902696,0.006984659,TRUE
170.060087,212.409647,0.031631637,TRUE
170.096144,103.656614,0.015436344,TRUE
170.299417,25.316306,0.003770056,TRUE
171.026187,96.92349,0.01443366,TRUE
171.067338,35.822296,0.005334588,TRUE
171.148726,795.263356,0.118429093,TRUE
172.243016,29.799013,0.004437612,TRUE
172.367832,30.003353,0.004468042,TRUE
172.443369,24.057353,0.003582575,TRUE
173.078671,152.944568,0.022776212,TRUE
173.350763,23.192533,0.003453787,TRUE
173.471899,26.134879,0.003891956,TRUE
173.74394,26.695378,0.003975424,TRUE
174.038228,200.067868,0.029793723,TRUE
174.054926,125.729996,0.01872347,TRUE
174.091279,2566.974659,0.382268939,TRUE
174.127643,365.057888,0.05436372,TRUE
174.348035,24.674928,0.003674543,TRUE
174.410096,26.934105,0.004010975,TRUE
175.001824,42.377681,0.006310803,TRUE
175.094957,247.178809,0.036809394,TRUE
175.118747,11458.98268,1.706449706,TRUE
175.172293,23.801132,0.003544419,TRUE
175.299315,30.004313,0.004468185,TRUE
175.509005,27.95707,0.004163313,TRUE
175.56671,21.758104,0.003240175,TRUE
175.895579,24.134631,0.003594083,TRUE
175.916538,28.920867,0.00430684,TRUE
176.006405,23.146866,0.003446987,TRUE
176.128336,18387.80329,2.738276373,TRUE
176.843472,25.013491,0.003724961,TRUE
177.072066,22.684222,0.003378091,TRUE
177.131553,1617.851473,0.240927336,TRUE
177.852813,23.127813,0.00344415,TRUE
177.884272,24.913349,0.003710048,TRUE
178.10777,28.375976,0.004225696,TRUE
178.133194,88.263462,0.013144025,TRUE
178.158624,131.450256,0.01957532,TRUE
178.642822,26.250307,0.003909145,TRUE
178.768525,25.113893,0.003739913,TRUE
179.498789,26.590771,0.003959847,TRUE
180.04736,23.955632,0.003567427,TRUE
180.102148,7817.756025,1.164205222,TRUE
180.237676,25.639916,0.003818247,TRUE
180.483258,26.066597,0.003881788,TRUE
181.105146,684.340569,0.101910684,TRUE
181.262686,22.348294,0.003328065,TRUE
181.567917,27.783041,0.004137397,TRUE
181.759602,24.020805,0.003577132,TRUE
182.080803,82.725512,0.012319324,TRUE
182.129162,24.474934,0.00364476,TRUE
182.180696,27.343032,0.004071872,TRUE
182.337535,24.706644,0.003679266,TRUE
182.421828,25.904201,0.003857604,TRUE
183.132199,26.505348,0.003947126,TRUE
183.674094,23.326444,0.003473729,TRUE
183.952347,25.464659,0.003792148,TRUE
184.070876,36.791689,0.005478948,TRUE
184.108274,155.182635,0.0231095,TRUE
184.725377,25.795452,0.003841409,TRUE
185.081401,23.880717,0.003556271,TRUE
185.114798,66.530815,0.009907641,TRUE
186.009075,308.50632,0.045942169,TRUE
186.091583,4420.365333,0.658272321,TRUE
186.220883,602.213858,0.089680532,TRUE
187.00499,23.912179,0.003560956,TRUE
187.087066,110.627091,0.016474374,TRUE
187.094729,479.689984,0.071434512,TRUE
187.361045,36.319866,0.005408685,TRUE
187.747829,33.262512,0.004953389,TRUE
188.006718,87.418675,0.013018221,TRUE
188.070697,6187.638961,0.921451318,TRUE
188.77884,26.056088,0.003880223,TRUE
189.073226,592.661318,0.088257986,TRUE
189.102147,29.596061,0.004407389,TRUE
190.012062,245.249952,0.036522152,TRUE
190.086036,2752.120248,0.409840465,TRUE
191.015493,22.961865,0.003419437,TRUE
191.090054,248.709111,0.037037283,TRUE
191.103615,34.214989,0.00509523,TRUE
191.857391,23.981924,0.003571342,TRUE
192.042831,26.004799,0.003872585,TRUE
192.063326,28.114178,0.004186709,TRUE
192.122551,36.637494,0.005455985,TRUE
192.45449,29.28849,0.004361586,TRUE
193.122101,24.479761,0.003645479,TRUE
194.270715,23.718574,0.003532125,TRUE
194.811641,25.6487,0.003819555,TRUE
194.924521,29.816112,0.004440158,TRUE
195.122589,85.554321,0.012740585,TRUE
195.430776,31.846936,0.004742585,TRUE
195.920234,25.185221,0.003750535,TRUE
195.942526,28.861205,0.004297955,TRUE
197.166166,26.672671,0.003972043,TRUE
197.221843,22.982749,0.003422547,TRUE
197.252652,24.126583,0.003592884,TRUE
197.744217,25.12593,0.003741705,TRUE
198.19703,28.153117,0.004192508,TRUE
199.010018,23.503164,0.003500046,TRUE
200.067501,300.293468,0.044719127,TRUE
201.101712,1104.930222,0.164544088,TRUE
201.120013,22.762433,0.003389738,TRUE
202.068985,27.915922,0.004157186,TRUE
202.086189,58.271853,0.008677733,TRUE
202.105854,103.229312,0.015372711,TRUE
202.180853,28.466286,0.004239145,TRUE
202.191922,25.269506,0.003763086,TRUE
203.117535,4056.078575,0.604023436,TRUE
204.121861,507.718436,0.075608455,TRUE
204.205474,25.38683,0.003780558,TRUE
204.526678,26.179297,0.003898571,TRUE
204.864947,23.928442,0.003563378,TRUE
205.083387,25.372801,0.003778469,TRUE
206.103612,234.62056,0.034939243,TRUE
206.160585,269.360735,0.040112684,TRUE
206.16565,205.014059,0.0305303,TRUE
208.275003,24.957298,0.003716593,TRUE
208.287862,25.671607,0.003822966,TRUE
208.394639,22.982241,0.003422471,TRUE
208.924588,22.391762,0.003334538,TRUE
209.114622,71.892791,0.010706136,TRUE
209.153437,47.019347,0.007002031,TRUE
210.075208,108.010821,0.016084764,TRUE
210.227691,24.694955,0.003677525,TRUE
210.704451,26.477786,0.003943021,TRUE
211.000465,23.536839,0.003505061,TRUE
211.205156,28.732606,0.004278805,TRUE
212.06918,26.752967,0.003984,TRUE
212.237065,27.144988,0.00404238,TRUE
212.422367,31.484706,0.004688642,TRUE
212.572109,22.928627,0.003414487,TRUE
212.901301,27.074367,0.004031863,TRUE
213.074167,52.92512,0.007881507,TRUE
213.146035,67.888565,0.010109835,TRUE
213.387191,25.958577,0.003865701,TRUE
213.495244,24.702638,0.003678669,TRUE
214.086316,315.430268,0.04697327,TRUE
214.252578,54.522796,0.00811943,TRUE
214.868356,27.185776,0.004048454,TRUE
215.015297,29.015825,0.004320981,TRUE
215.081402,129.75811,0.019323329,TRUE
215.11784,314.797635,0.04687906,TRUE
215.125939,660.798719,0.098404877,TRUE
216.016875,28.062721,0.004179047,TRUE
216.414019,28.838028,0.004294504,TRUE
217.096607,72.311802,0.010768535,TRUE
217.104818,268.671984,0.040010116,TRUE
217.628523,23.494389,0.003498739,TRUE
217.636764,26.401554,0.003931669,TRUE
218.185833,2502.131596,0.372612635,TRUE
218.754975,28.36219,0.004223643,TRUE
219.190235,131.6329,0.019602519,TRUE
219.858116,23.925535,0.003562945,TRUE
220.096786,121.508686,0.01809484,TRUE
220.119138,63.496198,0.009455732,TRUE
220.193202,21.71628,0.003233947,TRUE
220.323254,23.859257,0.003553075,TRUE
221.186181,92043.89259,13.70699982,TRUE
221.205883,37.835456,0.005634383,TRUE
222.075422,745.127783,0.110962999,TRUE
222.098075,28.688016,0.004272164,TRUE
222.188725,9718.143438,1.447207268,TRUE
222.81629,25.614904,0.003814522,TRUE
223.062645,68.240558,0.010162253,TRUE
223.079748,39.374545,0.005863582,TRUE
223.094003,538.954332,0.080260045,TRUE
223.190968,866.658359,0.129061099,TRUE
224.090904,136.851597,0.020379677,TRUE
224.716463,22.684357,0.003378111,TRUE
225.179764,25.430018,0.003786989,TRUE
225.195666,209.441852,0.031189679,TRUE
225.286772,24.320943,0.003621828,TRUE
226.110675,24.452879,0.003641476,TRUE
226.180507,98.305601,0.014639481,TRUE
226.225625,24.838429,0.003698891,TRUE
227.035662,58.994698,0.008785377,TRUE
227.174753,39.333469,0.005857465,TRUE
228.097442,41.642839,0.006201372,TRUE
228.196213,50.029598,0.007450312,TRUE
228.231609,94.612367,0.014089492,TRUE
228.255212,25.879693,0.003853954,TRUE
228.26849,100.232267,0.014926397,TRUE
229.031694,69.808321,0.010395721,TRUE
229.096951,98.150546,0.014616391,TRUE
229.142943,128.932892,0.019200439,TRUE
229.625962,29.880714,0.004449779,TRUE
230.247952,924.394558,0.137659063,TRUE
230.596593,27.010287,0.00402232,TRUE
231.099246,37.446256,0.005576425,TRUE
231.112772,2082.789092,0.310164954,TRUE
231.240584,22.318976,0.003323699,TRUE
232.115546,281.898965,0.041979853,TRUE
232.166991,129.146043,0.019232181,TRUE
233.077663,83.860641,0.012488366,TRUE
233.9738,26.778742,0.003987839,TRUE
234.14537,27.677169,0.004121631,TRUE
235.056927,28.989685,0.004317088,TRUE
235.101642,33.690172,0.005017076,TRUE
235.164882,620.862627,0.092457671,TRUE
236.028102,92.804644,0.013820289,TRUE
236.091716,729.255966,0.108599399,TRUE
236.206596,25.923982,0.00386055,TRUE
239.150373,1908.735374,0.284245208,TRUE
240.062698,25.26769,0.003762816,TRUE
240.153422,49.022175,0.007300288,TRUE
240.231453,112.51698,0.016755813,TRUE
240.374876,25.413424,0.003784518,TRUE
242.283376,869.685822,0.129511943,TRUE
242.994799,26.807791,0.003992165,TRUE
243.182878,5399.401087,0.804068446,TRUE
243.286739,41.318854,0.006153124,TRUE
244.064562,25.37424,0.003778683,TRUE
244.092293,173.216116,0.025795012,TRUE
244.186943,486.127941,0.07239324,TRUE
244.273482,25.259922,0.003761659,TRUE
245.079022,144.978555,0.021589928,TRUE
245.128269,197.453506,0.029404397,TRUE
245.179173,1629.777543,0.242703344,TRUE
245.611677,26.277048,0.003913128,TRUE
246.060187,30.220605,0.004500394,TRUE
246.18242,326.315291,0.048594247,TRUE
246.241918,27.926489,0.004158759,TRUE
246.71039,26.620054,0.003964207,TRUE
247.140305,208.958008,0.031117625,TRUE
247.153602,251.342407,0.037429429,TRUE
247.241723,192.823079,0.028714843,TRUE
248.125527,29.082372,0.004330891,TRUE
248.210822,545.373699,0.081216004,TRUE
248.245956,29.17399,0.004344535,TRUE
249.157025,54.373451,0.00809719,TRUE
249.182264,86.989053,0.012954243,TRUE
249.811105,27.220231,0.004053585,TRUE
249.971645,25.946135,0.003863849,TRUE
250.483025,30.680446,0.004568873,TRUE
251.184907,179.33214,0.026705798,TRUE
252.268126,6616.458458,0.985310294,TRUE
252.288696,31.813602,0.004737621,TRUE
253.27213,1141.69278,0.170018697,TRUE
254.24745,30.430046,0.004531584,TRUE
256.080028,27.509809,0.004096708,TRUE
256.262445,95.843422,0.014272818,TRUE
257.147465,1020.553549,0.151978876,TRUE
258.264198,24.313736,0.003620755,TRUE
258.278403,403.745937,0.06012507,TRUE
261.130482,181.096588,0.026968556,TRUE
261.170201,326.1636,0.048571657,TRUE
261.21354,28.253713,0.004207489,TRUE
263.244464,1115.649513,0.166140384,TRUE
264.26882,4708.31409,0.701153097,TRUE
265.110712,57574.26182,8.573848563,TRUE
265.212304,2782.855254,0.414417463,TRUE
265.25111,503.156974,0.074929171,TRUE
265.27144,816.838177,0.121641973,TRUE
266.073565,26.820262,0.003994022,TRUE
266.114417,7387.38989,1.100115923,TRUE
266.151563,40.169077,0.005981902,TRUE
266.171996,112.295484,0.016722828,TRUE
266.214729,170.688376,0.025418585,TRUE
266.24632,26.053449,0.00387983,TRUE
267.107024,2556.866495,0.380763651,TRUE
267.11823,233.646242,0.03479415,TRUE
268.11083,193.786665,0.028858338,TRUE
268.263016,622.871312,0.0927568,TRUE
269.135414,1639.956098,0.244219114,TRUE
269.267681,27.826723,0.004143902,TRUE
270.13929,133.414388,0.019867815,TRUE
270.316021,1128.350511,0.168031792,TRUE
271.318868,23.624374,0.003518096,TRUE
273.121117,811.720837,0.120879909,TRUE
273.167465,2101.805007,0.312996767,TRUE
274.170699,88.643975,0.013200691,TRUE
274.273658,500.994302,0.07460711,TRUE
274.31447,25.904929,0.003857712,TRUE
275.120896,24.669568,0.003673745,TRUE
275.290814,28.12537,0.004188376,TRUE
276.191856,53.084788,0.007905285,TRUE
276.266487,24.68913,0.003676658,TRUE
277.053922,37.972837,0.005654842,TRUE
277.103248,159.866666,0.023807037,TRUE
277.666501,29.805914,0.00443864,TRUE
277.973553,28.203278,0.004199978,TRUE
278.20765,140.208217,0.020879539,TRUE
279.053252,24.250927,0.003611402,TRUE
279.156979,27.508584,0.004096526,TRUE
279.190902,2849.57925,0.424353872,TRUE
279.348626,27.281681,0.004062736,TRUE
280.195426,105.726972,0.015744658,TRUE
280.263658,31.436724,0.004681497,TRUE
280.552915,31.463464,0.004685479,TRUE
281.647692,27.90986,0.004156283,TRUE
281.819645,28.320474,0.004217431,TRUE
282.048487,172.104331,0.025629447,TRUE
282.241091,53.731968,0.008001662,TRUE
282.255291,104.421141,0.015550196,TRUE
282.277607,154538.3255,23.01355081,TRUE
282.901496,26.277151,0.003913143,TRUE
283.152038,1375.644833,0.204858388,TRUE
283.282533,31196.49087,4.645721542,TRUE
284.08174,25.82968,0.003846506,TRUE
284.100176,38.928697,0.005797187,TRUE
284.153445,86.197575,0.012836377,TRUE
284.284633,3074.273972,0.457814979,TRUE
284.32975,1767.045918,0.263145086,TRUE
284.880219,26.03718,0.003877407,TRUE
285.11074,641.844941,0.095582317,TRUE
285.184895,26.007417,0.003872975,TRUE
285.287937,79.750466,0.011876286,TRUE
285.333293,211.843282,0.031547295,TRUE
286.273767,103.068282,0.015348731,TRUE
286.308996,117.572641,0.017508692,TRUE
287.14603,26.289629,0.003915001,TRUE
289.140084,79.157341,0.011787959,TRUE
289.274741,32.803823,0.004885082,TRUE
290.268632,210.040487,0.031278826,TRUE
291.069987,319.006847,0.047505887,TRUE
291.129478,1644.914576,0.244957521,TRUE
291.325079,24.862723,0.003702509,TRUE
292.132952,195.58498,0.02912614,TRUE
292.197043,3088.092188,0.459872761,TRUE
292.263293,76.117955,0.01133534,TRUE
293.186717,112.697561,0.016782704,TRUE
293.206046,1344.396825,0.200204995,TRUE
293.474706,36.692719,0.005464209,TRUE
294.136104,27.832678,0.004144789,TRUE
294.187903,37.142723,0.005531223,TRUE
294.278585,1225.674794,0.182525138,TRUE
295.194226,153.53754,0.022864516,TRUE
295.226774,25.998548,0.003871654,TRUE
295.283204,122.829204,0.018291489,TRUE
296.212265,139.374461,0.020755377,TRUE
296.295157,492.15041,0.073290094,TRUE
297.299163,30.748642,0.004579029,TRUE
298.277426,27.24699,0.004057569,TRUE
298.345754,2063.24346,0.307254256,TRUE
299.125476,514.116804,0.076561288,TRUE
299.349132,269.281645,0.040100906,TRUE
299.792755,30.876702,0.004598099,TRUE
300.288559,55636.74597,8.285317421,TRUE
301.292812,10988.66873,1.636411456,TRUE
302.295366,1052.57004,0.15674671,TRUE
302.509081,26.062424,0.003881166,TRUE
303.305191,43.6222,0.006496134,TRUE
304.299647,3822.67843,0.569265935,TRUE
305.157565,118.955799,0.017714669,TRUE
305.303566,772.074568,0.114975863,TRUE
306.211576,36.179396,0.005387766,TRUE
306.278063,340.126262,0.05065095,TRUE
307.04307,1006.390234,0.149869702,TRUE
307.282579,47.756464,0.007111801,TRUE
307.593898,24.500527,0.003648571,TRUE
308.217956,70.263088,0.010463444,TRUE
308.29436,304.630968,0.045365059,TRUE
308.806769,26.273114,0.003912542,TRUE
309.227386,169.067905,0.025177268,TRUE
310.274513,63.600419,0.009471252,TRUE
310.309587,552.267451,0.082242609,TRUE
310.674707,25.62305,0.003815735,TRUE
311.256481,35.947815,0.00535328,TRUE
311.291722,25.806405,0.00384304,TRUE
312.198277,26.706391,0.003977064,TRUE
312.290331,2684.747999,0.399807519,TRUE
312.325747,65.496156,0.009753562,TRUE
312.361169,482.766114,0.071892603,TRUE
313.272403,62.900852,0.009367074,TRUE
313.29138,319.318073,0.047552235,TRUE
314.268649,28.737464,0.004279528,TRUE
314.304402,171.721704,0.025572467,TRUE
314.342546,38.220424,0.005691712,TRUE
316.285075,3716.32305,0.553427696,TRUE
316.711424,26.346565,0.00392348,TRUE
317.099982,25.003986,0.003723546,TRUE
317.11206,29.900005,0.004452651,TRUE
317.288484,607.588525,0.090480917,TRUE
317.699906,27.781351,0.004137145,TRUE
318.180101,26.390956,0.003930091,TRUE
318.279671,28.537078,0.004249687,TRUE
318.299105,125.243831,0.018651071,TRUE
320.295648,41.260423,0.006144423,TRUE
320.907127,26.621165,0.003964373,TRUE
321.131037,217.288907,0.032358247,TRUE
321.241848,79.387057,0.011822168,TRUE
321.31329,122.165159,0.018192601,TRUE
322.053745,83.371087,0.012415462,TRUE
322.271431,2728.687708,0.406350936,TRUE
322.31846,32.302717,0.004810459,TRUE
323.223921,228.956574,0.034095774,TRUE
323.25624,81.040363,0.012068375,TRUE
323.273645,394.398528,0.058733072,TRUE
324.243073,376.25102,0.05603058,TRUE
324.288036,299.378617,0.044582889,TRUE
325.139103,34.384606,0.00512049,TRUE
325.226903,49.219626,0.007329692,TRUE
325.244468,41.6033,0.006195484,TRUE
326.305977,1086.468973,0.161794874,TRUE
326.376592,1189.276403,0.177104759,TRUE
327.073889,36.726345,0.005469217,TRUE
327.233368,27.712516,0.004126895,TRUE
327.289086,27.884887,0.004152564,TRUE
327.309351,82.624581,0.012304294,TRUE
327.382827,44.668064,0.006651882,TRUE
327.603402,24.422157,0.003636901,TRUE
328.319906,149.106841,0.022204705,TRUE
329.209901,124.765055,0.018579773,TRUE
329.324921,30.409439,0.004528515,TRUE
329.596093,25.940113,0.003862952,TRUE
330.195906,131.865308,0.019637129,TRUE
331.209554,1194.403291,0.177868246,TRUE
331.227605,193.739649,0.028851337,TRUE
332.331522,22533.08289,3.355583454,TRUE
333.159834,65.661658,0.009778208,TRUE
333.334199,5328.311981,0.793481993,TRUE
333.751147,24.805108,0.003693929,TRUE
334.29435,27.538289,0.004100949,TRUE
334.336189,487.993006,0.072670982,TRUE
334.928016,26.87366,0.004001974,TRUE
335.174637,429.393204,0.063944412,TRUE
335.279664,49.659501,0.007395198,TRUE
336.177033,38.996414,0.005807271,TRUE
336.287808,4152.569416,0.618392667,TRUE
337.104485,78.185611,0.011643251,TRUE
337.292556,1114.396466,0.165953783,TRUE
338.24592,226.122248,0.033673691,TRUE
338.267211,42.043981,0.006261109,TRUE
338.341745,3394.260265,0.505466724,TRUE
339.00031,24.773634,0.003689242,TRUE
339.345021,556.770278,0.082913161,TRUE
340.344709,33.532301,0.004993566,TRUE
340.358139,76.662114,0.011416375,TRUE
340.393063,175.792478,0.026178678,TRUE
341.305657,80.507751,0.01198906,TRUE
341.319145,49.974708,0.007442138,TRUE
341.397388,29.355406,0.004371551,TRUE
342.297771,41.891171,0.006238353,TRUE
343.111981,25.554124,0.003805471,TRUE
343.212601,94.410188,0.014059384,TRUE
343.653677,25.529562,0.003801813,TRUE
344.057378,24.071091,0.003584621,TRUE
344.150221,36.690504,0.005463879,TRUE
344.210316,463.526548,0.069027484,TRUE
344.316886,57.971114,0.008632947,TRUE
345.215131,95.388431,0.014205062,TRUE
345.319423,22.957085,0.003418725,TRUE
346.309803,236.222023,0.03517773,TRUE
346.45321,27.283779,0.004063048,TRUE
347.182652,247.697198,0.036886591,TRUE
347.221399,2603.516941,0.387710746,TRUE
347.326602,193.83367,0.028865338,TRUE
348.069917,245.19236,0.036513576,TRUE
348.222758,550.376753,0.08196105,TRUE
348.325635,59.168027,0.008811189,TRUE
349.180998,44.359814,0.006605978,TRUE
349.42397,28.978755,0.004315461,TRUE
350.305822,96.394219,0.014354842,TRUE
352.181333,24.299153,0.003618583,TRUE
352.319916,305.459459,0.045488436,TRUE
353.266722,122.684988,0.018270013,TRUE
354.188833,29.004414,0.004319282,TRUE
354.300072,5848.914757,0.871009159,TRUE
354.408508,218.259963,0.032502855,TRUE
355.071622,26.176028,0.003898084,TRUE
355.283523,105.247308,0.015673227,TRUE
355.303578,1302.968071,0.194035504,TRUE
355.412475,63.242359,0.009417931,TRUE
356.279706,485.419958,0.072287808,TRUE
357.259862,27.375421,0.004076695,TRUE
358.188962,29.444484,0.004384816,TRUE
358.226665,1007.79025,0.15007819,TRUE
358.426883,35.116856,0.005229535,TRUE
359.229436,158.948848,0.023670357,TRUE
360.324186,884.795161,0.131761997,TRUE
360.362227,2494.269392,0.37144181,TRUE
361.221215,435.451137,0.064846548,TRUE
361.326968,82.842465,0.012336741,TRUE
361.365168,587.052121,0.087422675,TRUE
362.224797,44.017725,0.006555035,TRUE
362.301488,39.734959,0.005917254,TRUE
363.309579,28.01833,0.004172436,TRUE
365.099557,38.48944,0.005731774,TRUE
365.135372,30.140756,0.004488504,TRUE
365.156266,28.015091,0.004171954,TRUE
366.299235,133.821964,0.01992851,TRUE
367.269865,105.461379,0.015705106,TRUE
367.610346,24.973747,0.003719042,TRUE
368.277612,55.872832,0.008320475,TRUE
368.31692,62.112553,0.009249682,TRUE
368.425804,774.454234,0.115330238,TRUE
369.204523,27.264778,0.004060218,TRUE
369.353275,29.972393,0.004463431,TRUE
369.429204,229.732248,0.034211285,TRUE
370.293398,197.471191,0.029407031,TRUE
370.430608,45.63576,0.00679599,TRUE
371.099455,23.450893,0.003492262,TRUE
372.141443,24.22826,0.003608026,TRUE
372.242811,1100.680959,0.163911296,TRUE
372.310412,5329.19641,0.793613701,TRUE
372.34422,100.090141,0.014905232,TRUE
373.24643,168.793253,0.025136367,TRUE
373.314305,1063.458786,0.158368241,TRUE
373.474811,25.21785,0.003755394,TRUE
374.185982,39.478704,0.005879093,TRUE
375.098006,603.986382,0.089944493,TRUE
375.237896,488.25286,0.072709679,TRUE
375.359197,42.302869,0.006299662,TRUE
376.103842,46.989342,0.006997563,TRUE
376.259905,148.58102,0.0221264,TRUE
376.297375,79.910734,0.011900153,TRUE
376.319235,34.637624,0.005158168,TRUE
377.323718,39.849025,0.00593424,TRUE
377.866744,30.599656,0.004556842,TRUE
378.297603,26.398109,0.003931156,TRUE
379.281582,39.38836,0.005865639,TRUE
380.08231,28.099623,0.004184542,TRUE
380.253545,51.250861,0.00763218,TRUE
381.296127,112.570335,0.016763758,TRUE
382.189533,2329.097908,0.34684479,TRUE
382.295034,409.138489,0.060928118,TRUE
383.204791,1582.271021,0.235628763,TRUE
384.207991,136.426779,0.020316414,TRUE
384.311106,650.221948,0.096829804,TRUE
385.189262,28.394013,0.004228382,TRUE
385.292773,91.384276,0.013608771,TRUE
386.268462,27.722791,0.004128425,TRUE
386.326926,330.692198,0.049246047,TRUE
386.951372,25.260071,0.003761681,TRUE
389.116057,26.419021,0.00393427,TRUE
389.250721,505.072119,0.075214371,TRUE
390.000859,28.392799,0.004228201,TRUE
390.106315,34.31954,0.0051108,TRUE
390.182138,30.889026,0.004599934,TRUE
390.251386,26.897855,0.004005577,TRUE
391.070579,380.882294,0.05672026,TRUE
391.282403,35.47193,0.005282412,TRUE
392.197865,389.926135,0.058067052,TRUE
392.264328,30.660985,0.004565975,TRUE
393.199918,51.933179,0.007733789,TRUE
393.296664,34.78817,0.005180588,TRUE
393.490263,26.550138,0.003953796,TRUE
394.179031,25.437099,0.003788044,TRUE
394.292884,86.141652,0.012828049,TRUE
395.292895,26.967363,0.004015928,TRUE
396.776391,28.542244,0.004250456,TRUE
397.219681,681.625873,0.101506417,TRUE
398.220656,26.818533,0.003993764,TRUE
398.271654,26.623423,0.003964709,TRUE
398.302257,29.652541,0.004415799,TRUE
399.177648,1300.346635,0.193645125,TRUE
399.249306,1194.956515,0.177950631,TRUE
399.307329,26.68403,0.003973735,TRUE
400.179188,36.753813,0.005473307,TRUE
400.261392,84.165167,0.012533715,TRUE
404.244137,100.83578,0.015016271,TRUE
405.222939,74.223391,0.011053205,TRUE
411.274554,28.209474,0.004200901,TRUE
411.331649,89.734723,0.013363123,TRUE
412.339902,35.34017,0.00526279,TRUE
413.164983,31.424199,0.004679631,TRUE
413.193726,462.792964,0.06891824,TRUE
413.265597,127.009774,0.018914052,TRUE
413.776419,26.272252,0.003912413,TRUE
415.202359,28.224055,0.004203072,TRUE
419.212403,34.74818,0.005174632,TRUE
419.359316,23.879725,0.003556123,TRUE
421.231849,26.862913,0.004000373,TRUE
421.398327,30.393509,0.004526143,TRUE
424.411894,30.046838,0.004474517,TRUE
425.13471,30.540091,0.004547972,TRUE
425.213469,93.776163,0.013964966,TRUE
426.536897,28.121195,0.004187754,TRUE
428.302253,37.596598,0.005598813,TRUE
428.966612,26.017514,0.003874478,TRUE
429.240398,64.57346,0.009616156,TRUE
430.319071,29.653672,0.004415968,TRUE
430.976647,27.846202,0.004146803,TRUE
432.257883,29.375762,0.004374582,TRUE
432.330939,107.756067,0.016046827,TRUE
432.981572,26.930185,0.004010391,TRUE
434.0976,29.138152,0.004339198,TRUE
435.431656,25.543614,0.003803906,TRUE
435.917938,23.833941,0.003549305,TRUE
436.5962,25.611441,0.003814007,TRUE
437.373856,40.019029,0.005959557,TRUE
437.737996,25.999912,0.003871857,TRUE
438.039832,28.476714,0.004240698,TRUE
440.295802,28.800591,0.004288929,TRUE
443.231159,705.389612,0.105045267,TRUE
443.590649,25.339209,0.003773466,TRUE
444.234829,56.327286,0.008388151,TRUE
444.274886,72.421309,0.010784842,TRUE
447.294705,68.146237,0.010148207,TRUE
448.324398,108.468545,0.016152928,TRUE
448.588474,24.547998,0.003655641,TRUE
451.340545,92.339395,0.013751005,TRUE
455.221233,30.634469,0.004562026,TRUE
455.345908,34.522711,0.005141056,TRUE
455.807651,27.484823,0.004092987,TRUE
455.857611,25.151675,0.003745539,TRUE
457.280753,60.03659,0.008940534,TRUE
460.30338,29.626349,0.004411899,TRUE
461.306282,34.025724,0.005067046,TRUE
463.266485,54.866269,0.008170579,TRUE
464.634503,26.043594,0.003878362,TRUE
468.918426,27.893138,0.004153793,TRUE
471.378025,26.489465,0.00394476,TRUE
474.364896,51.412823,0.007656299,TRUE
478.323127,414.051325,0.061659729,TRUE
478.609672,29.571737,0.004403766,TRUE
478.75304,24.049119,0.003581349,TRUE
479.32716,59.343394,0.008837304,TRUE
